"ID2","Year","DBH","BA","Dead","Dead2","Dead_cum","Dead3","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL","Easting","Northing","Species","Dead_cum2"
929,1996,NA,NA,NA,0,1,NA,0,0,0,0,113,1.002877,0.8828978,12,433012.8,106320.6,"F",1
929,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433012.8,106320.6,"F",1
930,1964,76,0.453647,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433012,106332.2,"Q",0
930,1984,79.6,0.497642,0,0,0,0,NA,NA,NA,NA,76,0.453647,0.5456543,20,433012,106332.2,"Q",0
930,1988,79.5,0.4963924,0,0,0,0,1.8,21.99748,0.2261307,0.00484903,79.6,0.497642,0.5715427,4,433012,106332.2,"Q",0
930,1996,NA,NA,NA,0,1,1,-0.25,-3.123928,-0.03144654,-0.0006277461,79.5,0.4963924,0.5830976,12,433012,106332.2,"Q",1
930,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433012,106332.2,"Q",1
931,1964,5.5,0.002375835,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433011.3,106329.8,"I",0
931,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,5.5,0.002375835,0.002928185,20,433011.3,106329.8,"I",1
931,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433011.3,106329.8,"I",1
931,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433011.3,106329.8,"I",1
931,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433011.3,106329.8,"I",1
932,1964,1.2,0.0001130976,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433011.2,106316.6,"I",0
932,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,1.2,0.0001130976,6.826192e-05,20,433011.2,106316.6,"I",1
932,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433011.2,106316.6,"I",1
932,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433011.2,106316.6,"I",1
932,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433011.2,106316.6,"I",1
933,1964,9,0.00636174,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433010.9,106330.4,"I",0
933,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,9,0.00636174,0.01194761,20,433010.9,106330.4,"I",1
933,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433010.9,106330.4,"I",1
933,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433010.9,106330.4,"I",1
933,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433010.9,106330.4,"I",1
934,1964,3,0.00070686,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433010.4,106329.9,"F",0
934,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,3,0.00070686,0.0001959261,20,433010.4,106329.9,"F",1
934,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433010.4,106329.9,"F",1
934,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433010.4,106329.9,"F",1
934,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433010.4,106329.9,"F",1
935,1964,0.5,1.9635e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433005,106327.9,"I",0
935,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15808e-06,20,433005,106327.9,"I",1
935,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433005,106327.9,"I",1
935,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433005,106327.9,"I",1
935,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433005,106327.9,"I",1
936,1964,0.5,1.9635e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433003.2,106332.2,"I",0
936,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15808e-06,20,433003.2,106332.2,"I",1
936,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433003.2,106332.2,"I",1
936,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433003.2,106332.2,"I",1
936,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433003.2,106332.2,"I",1
937,1964,0.5,1.9635e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433001.8,106317.4,"I",0
937,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15808e-06,20,433001.8,106317.4,"I",1
937,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433001.8,106317.4,"I",1
937,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433001.8,106317.4,"I",1
937,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433001.8,106317.4,"I",1
938,1964,4.5,0.001590435,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433001.8,106316.8,"F",0
938,1984,7.3,0.004185397,0,0,0,0,NA,NA,NA,NA,4.5,0.001590435,0.001233177,20,433001.8,106316.8,"F",0
938,1988,8.9,0.006221153,0,0,0,0,1.4,1.297481,1.917808,0.08158025,7.3,0.004185397,0.003396838,4,433001.8,106316.8,"F",0
938,1996,11.5,0.01038692,0,0,0,0,4,5.089392,4.494382,0.1215988,8.9,0.006221153,0.006977575,12,433001.8,106316.8,"F",0
938,2014,15.27887,0.01833469,0,0,0,0,3.25,5.207202,2.826087,0.08370155,11.5,0.01038692,0.01304631,18,433001.8,106316.8,"F",0
939,1964,13,0.01327326,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433001.7,106328.2,"F",0
939,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,13,0.01327326,0.03297894,20,433001.7,106328.2,"F",1
939,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433001.7,106328.2,"F",1
939,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433001.7,106328.2,"F",1
939,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433001.7,106328.2,"F",1
940,1964,5,0.0019635,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433001.5,106326.5,"F",0
940,1984,8.6,0.005808818,0,0,0,0,NA,NA,NA,NA,5,0.0019635,0.001429969,20,433001.5,106326.5,"F",0
940,1988,9.3,0.006792925,0,0,0,0,1.8,1.922659,2.093023,0.09792,8.6,0.005808818,0.006353491,4,433001.5,106326.5,"F",0
940,1996,11.5,0.01038692,0,0,0,0,1.75,2.460266,1.88172,0.04235398,9.3,0.006792925,0.007743054,12,433001.5,106326.5,"F",0
940,2014,21.00845,0.03466403,0,0,0,0,2.75,4.492488,2.391304,0.06613481,11.5,0.01038692,0.01304631,18,433001.5,106326.5,"F",0
941,1964,28,0.06157536,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433001.3,106332.2,"F",0
941,1984,34.4,0.09294109,0,0,0,0,NA,NA,NA,NA,28,0.06157536,0.1270856,20,433001.3,106332.2,"F",0
941,1988,35.6,0.09953845,0,0,0,0,3.2,15.68287,0.9302326,0.02546939,34.4,0.09294109,0.1370384,4,433001.3,106332.2,"F",0
941,1996,37.6,0.1110367,0,0,0,0,3,16.4934,0.8426966,0.01774608,35.6,0.09953845,0.1327473,12,433001.3,106332.2,"F",0
941,2014,42.81268,0.143958,0,0,0,0,2.5,14.37282,0.6648936,0.01443946,37.6,0.1110367,0.1553059,18,433001.3,106332.2,"F",0
942,1964,9,0.00636174,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433001.2,106324.8,"F",0
942,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,9,0.00636174,0.01194761,20,433001.2,106324.8,"F",1
942,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433001.2,106324.8,"F",1
942,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433001.2,106324.8,"F",1
942,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433001.2,106324.8,"F",1
943,1964,18,0.02544696,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433000.9,106328.3,"F",0
943,1984,20.1,0.03173095,0,0,0,0,NA,NA,NA,NA,18,0.02544696,0.06702466,20,433000.9,106328.3,"F",0
943,1988,20.6,0.03332923,0,0,0,0,1.05,3.141993,0.5223881,0.01234722,20.1,0.03173095,0.05739933,4,433000.9,106328.3,"F",0
943,1996,22.3,0.03905716,0,0,0,0,1.25,3.995723,0.6067961,0.01259251,20.6,0.03332923,0.05327404,12,433000.9,106328.3,"F",0
943,2014,28.80704,0.06517609,0,0,0,0,2.125,7.159903,0.9529148,0.02148235,22.3,0.03905716,0.06356261,18,433000.9,106328.3,"F",0
944,1964,27,0.05725566,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433000.8,106332.5,"F",0
944,1984,31.8,0.07942279,1,1,1,1,NA,NA,NA,NA,27,0.05725566,0.1217501,20,433000.8,106332.5,"F",0
944,1988,31.5,0.07793132,1,1,1,1,2.4,11.08356,0.754717,0.01935802,31.8,0.07942279,0.1220092,4,433000.8,106332.5,"F",0
944,1996,30.9,0.07499078,1,1,1,1,-0.75,-3.728687,-0.2380952,-0.004694731,31.5,0.07793132,0.1128458,12,433000.8,106332.5,"F",0
944,2014,21.96338,0.03788692,1,1,1,1,-0.75,-3.675672,-0.2427184,-0.004716553,30.9,0.07499078,0.1164887,18,433000.8,106332.5,"F",0
945,1964,16,0.02010624,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433000.8,106325.2,"F",0
945,1984,18,0.02544696,0,0,0,0,NA,NA,NA,NA,16,0.02010624,0.05485389,20,433000.8,106325.2,"F",0
945,1988,19.2,0.02895299,0,0,0,0,1,2.67036,0.5555556,0.01328125,18,0.02544696,0.04826489,4,433000.8,106325.2,"F",0
945,1996,NA,NA,NA,0,1,1,3,8.765064,1.5625,0.03444444,19.2,0.02895299,0.04777823,12,433000.8,106325.2,"F",1
945,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433000.8,106325.2,"F",1
946,1964,46,0.1661906,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,432999.9,106325.5,"F",0
946,1984,55.1,0.2384482,0,0,0,0,NA,NA,NA,NA,46,0.1661906,0.2660562,20,432999.9,106325.5,"F",0
946,1988,55.5,0.2419228,1,1,1,1,4.55,36.12879,0.8257713,0.02173937,55.1,0.2384482,0.3203492,4,432999.9,106325.5,"F",0
946,1996,NA,NA,NA,0,1,NA,1,8.686524,0.1801802,0.003642939,55.5,0.2419228,0.3168524,12,432999.9,106325.5,"F",1
946,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,432999.9,106325.5,"F",1
947,1964,13,0.01327326,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,432999.7,106327.3,"F",0
947,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,13,0.01327326,0.03297894,20,432999.7,106327.3,"F",1
947,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432999.7,106327.3,"F",1
947,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,432999.7,106327.3,"F",1
947,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,432999.7,106327.3,"F",1
948,1964,0.5,1.9635e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,432999.5,106319.1,"I",0
948,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15808e-06,20,432999.5,106319.1,"I",1
948,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432999.5,106319.1,"I",1
948,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,432999.5,106319.1,"I",1
948,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,432999.5,106319.1,"I",1
949,1964,26,0.05309304,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,432999.2,106327.5,"F",0
949,1984,28.6,0.06424258,0,0,0,0,NA,NA,NA,NA,26,0.05309304,0.1173705,20,432999.2,106327.5,"F",0
949,1988,29.6,0.06881361,0,0,0,0,1.3,5.574769,0.4545455,0.0105,28.6,0.06424258,0.0976673,4,432999.2,106327.5,"F",0
949,1996,30.9,0.07499078,0,0,0,0,2.5,11.42757,0.8445946,0.01778816,29.6,0.06881361,0.0983945,12,432999.2,106327.5,"F",0
949,2014,36.44648,0.1043283,0,0,0,0,1.625,7.721464,0.52589,0.01122084,30.9,0.07499078,0.1164887,18,432999.2,106327.5,"F",0
950,1964,7,0.00384846,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,432999.2,106316.5,"F",0
950,1984,13.4,0.01410264,1,1,1,1,NA,NA,NA,NA,7,0.00384846,0.005638132,20,432999.2,106316.5,"F",0
950,1988,11.4,0.01020706,1,1,1,1,3.2,5.127091,2.38806,0.1332245,13.4,0.01410264,0.02423816,4,432999.2,106316.5,"F",0
950,1996,NA,NA,NA,0,1,NA,-5,-9.73896,-4.385965,-0.0690577,11.4,0.01020706,0.01438181,12,432999.2,106316.5,"F",1
950,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,432999.2,106316.5,"F",1
951,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432999.1,106315,"I",NA
951,1984,5.1,0.002042825,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432999.1,106315,"I",0
951,1988,4.3,0.001452205,0,0,0,0,NA,NA,NA,NA,5.1,0.002042825,0.001314112,4,432999.1,106315,"I",0
951,1996,7,0.00384846,0,0,0,0,-2,-1.476552,-4.651163,-0.07227989,4.3,0.001452205,0.0005723051,12,432999.1,106315,"I",0
951,2014,NA,NA,NA,0,1,1,3.375,2.995319,4.821429,0.2062601,7,0.00384846,0.002530846,18,432999.1,106315,"I",1
952,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432999.1,106315,"I",NA
952,1984,4.1,0.001320257,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,432999.1,106315,"I",0
952,1988,4.1,0.001320257,0,0,0,0,NA,NA,NA,NA,4.1,0.001320257,0.0005225753,4,432999.1,106315,"I",0
952,1996,6.7,0.003525661,0,0,0,0,0,0,0,0,4.1,0.001320257,0.0005425295,12,432999.1,106315,"I",0
952,2014,NA,NA,NA,0,1,1,3.25,2.756754,4.850746,0.2088043,6.7,0.003525661,0.002323571,18,432999.1,106315,"I",1
953,1964,3,0.00070686,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433021.8,106298.3,"I",0
953,1984,5.7,0.002551765,0,0,0,0,NA,NA,NA,NA,3,0.00070686,0.0001959261,20,433021.8,106298.3,"I",0
953,1988,7.7,0.004656637,0,0,0,0,1.35,0.9224523,2.368421,0.1305,5.7,0.002551765,0.00173961,4,433021.8,106298.3,"I",0
953,1996,NA,NA,NA,0,1,1,5,5.26218,6.493506,0.2062173,7.7,0.004656637,0.004140502,12,433021.8,106298.3,"I",1
953,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433021.8,106298.3,"I",1
954,1964,6,0.00282744,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433021.8,106297.3,"I",0
954,1984,9.9,0.007697705,0,0,0,0,NA,NA,NA,NA,6,0.00282744,0.003222159,20,433021.8,106297.3,"I",0
954,1988,9.4,0.006939794,0,0,0,0,1.95,2.435133,1.969697,0.086125,9.9,0.007697705,0.01073189,4,433021.8,106297.3,"I",0
954,1996,7,0.00384846,0,0,0,0,-1.25,-1.894778,-1.329787,-0.02461484,9.4,0.006939794,0.008042072,12,433021.8,106297.3,"I",0
954,2014,12.41409,0.01210376,1,1,1,1,-3,-3.864168,-4.285714,-0.0556813,7,0.00384846,0.002530846,18,433021.8,106297.3,"I",0
955,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433021.8,106297.3,"I",NA
955,1984,4,0.00125664,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,433021.8,106297.3,"I",0
955,1988,4.6,0.001661906,0,0,0,0,NA,NA,NA,NA,4,0.00125664,0.0002717339,4,433021.8,106297.3,"I",0
955,1996,NA,NA,NA,0,1,1,1.5,1.013166,3.26087,0.080625,4.6,0.001661906,0.0007610192,12,433021.8,106297.3,"I",1
955,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433021.8,106297.3,"I",1
956,1964,3,0.00070686,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,433021.5,106298.5,"F",0
956,1984,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,0.00070686,0.0001959261,20,433021.5,106298.5,"F",1
956,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433021.5,106298.5,"F",1
956,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433021.5,106298.5,"F",1
956,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433021.5,106298.5,"F",1
957,1964,37,0.1075213,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433021.4,106306,"F",0
957,1984,46.2,0.1676389,0,0,0,0,NA,NA,NA,NA,37,0.1075213,0.1852607,20,433021.4,106306,"F",0
957,1988,48.9,0.1878056,0,0,0,0,4.6,30.05883,0.995671,0.02795617,46.2,0.1676389,0.2389107,4,433021.4,106306,"F",0
957,1996,NA,NA,NA,0,1,1,6.75,50.41679,1.380368,0.03007463,48.9,0.1878056,0.2564054,12,433021.4,106306,"F",1
957,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433021.4,106306,"F",1
958,1964,3,0.00070686,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433020.4,106298.2,"F",0
958,1984,5.1,0.002042825,0,0,0,0,NA,NA,NA,NA,3,0.00070686,0.0001959261,20,433020.4,106298.2,"F",0
958,1988,5.9,0.002733977,0,0,0,0,1.05,0.6679827,2.058824,0.0945,5.1,0.002042825,0.001314112,4,433020.4,106298.2,"F",0
958,1996,7.3,0.004185397,1,1,1,1,2,1.72788,3.389831,0.08458285,5.9,0.002733977,0.001826121,12,433020.4,106298.2,"F",0
958,2014,NA,NA,NA,0,1,NA,1.75,1.814274,2.39726,0.06636024,7.3,0.004185397,0.002983352,18,433020.4,106298.2,"F",1
959,1964,8,0.00502656,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433020,106298.8,"F",0
959,1984,9.5,0.007088235,0,0,0,0,NA,NA,NA,NA,8,0.00502656,0.008530497,20,433020,106298.8,"F",0
959,1988,9.6,0.007238246,0,0,0,0,0.75,1.030838,0.7894737,0.02050781,9.5,0.007088235,0.009540391,4,433020,106298.8,"F",0
959,1996,NA,NA,NA,0,1,1,0.25,0.3750285,0.2604167,0.005290859,9.6,0.007238246,0.008815581,12,433020,106298.8,"F",1
959,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433020,106298.8,"F",1
960,1964,4,0.00125664,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433020,106291.5,"I",0
960,1984,6,0.00282744,0,0,0,0,NA,NA,NA,NA,4,0.00125664,0.0005723425,20,433020,106291.5,"I",0
960,1988,6.4,0.003216998,1,1,1,1,1,0.7854,1.666667,0.0625,6,0.00282744,0.001846845,4,433020,106291.5,"I",0
960,1996,6.4,0.003216998,1,1,1,1,1,0.973896,1.5625,0.03444444,6.4,0.003216998,0.002391494,12,433020,106291.5,"I",0
960,2014,NA,NA,NA,0,1,NA,0,0,0,0,6.4,0.003216998,0.001983139,18,433020,106291.5,"I",1
961,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433017.7,106293.4,"I",NA
961,1984,5,0.0019635,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,433017.7,106293.4,"I",0
961,1988,5.3,0.002206189,0,0,0,0,NA,NA,NA,NA,5,0.0019635,0.0008602871,4,433017.7,106293.4,"I",0
961,1996,7,0.00384846,0,0,0,0,0.75,0.6067215,1.415094,0.0309,5.3,0.002206189,0.001355364,12,433017.7,106293.4,"I",0
961,2014,NA,NA,NA,0,1,1,2.125,2.052839,3.035714,0.09304913,7,0.00384846,0.002530846,18,433017.7,106293.4,"I",1
962,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433017.7,106293.4,"I",NA
962,1984,4,0.00125664,0,0,0,0,NA,NA,NA,NA,NA,NA,0,20,433017.7,106293.4,"I",0
962,1988,4.8,0.001809562,0,0,0,0,NA,NA,NA,NA,4,0.00125664,0.0002717339,4,433017.7,106293.4,"I",0
962,1996,5.7,0.002551765,0,0,0,0,2,1.382304,4.166667,0.11,4.8,0.001809562,0.0008365861,12,433017.7,106293.4,"I",0
962,2014,10.50423,0.008666007,1,1,1,1,1.125,0.9277538,1.973684,0.05126953,5.7,0.002551765,0.001344164,18,433017.7,106293.4,"I",0
963,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433017.7,106293.4,"I",NA
963,1984,4,0.00125664,1,1,1,1,NA,NA,NA,NA,NA,NA,0,20,433017.7,106293.4,"I",0
963,1988,4,0.00125664,1,1,1,1,NA,NA,NA,NA,4,0.00125664,0.0002717339,4,433017.7,106293.4,"I",0
963,1996,4.1,0.001320257,1,1,1,1,0,0,0,0,4,0.00125664,0.0003904103,12,433017.7,106293.4,"I",0
963,2014,NA,NA,NA,0,1,NA,0.125,0.07952175,0.304878,0.006328125,4.1,0.001320257,0.0003653199,18,433017.7,106293.4,"I",1
964,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433017.7,106293.4,"I",NA
964,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,433017.7,106293.4,"I",0
964,1988,1.8,0.0002544696,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,433017.7,106293.4,"I",0
964,1996,NA,NA,NA,0,1,1,NA,NA,NA,NA,1.8,0.0002544696,8.478914e-06,12,433017.7,106293.4,"I",1
964,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433017.7,106293.4,"I",1
965,1964,11.5,0.01038692,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433017.3,106301.4,"I",0
965,1984,15,0.0176715,0,0,0,0,NA,NA,NA,NA,11.5,0.01038692,0.02620437,20,433017.3,106301.4,"I",0
965,1988,15.6,0.01911349,0,0,0,0,1.75,3.642292,1.166667,0.03506616,15,0.0176715,0.03194228,4,433017.3,106301.4,"I",0
965,1996,19.4,0.02955931,0,0,0,0,1.5,3.604986,0.9615385,0.0204,15.6,0.01911349,0.0301531,12,433017.3,106301.4,"I",0
965,2014,22.6,0.0401151,1,1,1,1,4.75,13.05727,2.448454,0.06831443,19.4,0.02955931,0.049656,18,433017.3,106301.4,"I",0
966,1964,8,0.00502656,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433017.2,106300.2,"F",0
966,1984,10.8,0.009160906,0,0,0,0,NA,NA,NA,NA,8,0.00502656,0.008530497,20,433017.2,106300.2,"F",0
966,1988,11.1,0.009676913,0,0,0,0,1.4,2.067173,1.296296,0.041125,10.8,0.009160906,0.01475157,4,433017.2,106300.2,"F",0
966,1996,16.2,0.02061204,0,0,0,0,0.75,1.290019,0.6756757,0.01408179,11.1,0.009676913,0.01308456,12,433017.2,106300.2,"F",0
966,2014,31.19437,0.07642638,0,0,0,0,6.375,13.66891,3.935185,0.1412527,16.2,0.02061204,0.03242004,18,433017.2,106300.2,"F",0
967,1964,6,0.00282744,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433015.1,106303.5,"F",0
967,1984,7.3,0.004185397,0,0,0,0,NA,NA,NA,NA,6,0.00282744,0.003222159,20,433015.1,106303.5,"F",0
967,1988,7.6,0.00453647,0,0,0,0,0.65,0.6789783,0.890411,0.02401389,7.3,0.004185397,0.003396838,4,433015.1,106303.5,"F",0
967,1996,8.3,0.005410621,0,0,0,0,0.75,0.8776845,0.9868421,0.02097016,7.6,0.00453647,0.003890888,12,433015.1,106303.5,"F",0
967,2014,19.4169,0.02961085,0,0,0,0,0.875,1.092688,1.054217,0.02408674,8.3,0.005410621,0.004727762,18,433015.1,106303.5,"F",0
968,1964,4,0.00125664,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433014.2,106301.6,"F",0
968,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,4,0.00125664,0.0005723425,20,433014.2,106301.6,"F",1
968,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433014.2,106301.6,"F",1
968,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433014.2,106301.6,"F",1
968,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433014.2,106301.6,"F",1
969,1964,4,0.00125664,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433013.9,106298.8,"F",0
969,1984,NA,NA,NA,0,1,1,NA,NA,NA,NA,4,0.00125664,0.0005723425,20,433013.9,106298.8,"F",1
969,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433013.9,106298.8,"F",1
969,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433013.9,106298.8,"F",1
969,2014,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,433013.9,106298.8,"F",1
970,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433012.4,106293.4,"I",NA
970,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,433012.4,106293.4,"I",0
970,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433012.4,106293.4,"I",0
970,1996,1,7.854e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,0,12,433012.4,106293.4,"I",0
970,2014,4.774648,0.001790497,0,0,0,0,NA,NA,NA,NA,1,7.854e-05,9.973597e-07,18,433012.4,106293.4,"I",0
971,1964,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433012.4,106293.2,"I",NA
971,1984,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,20,433012.4,106293.2,"I",0
971,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433012.4,106293.2,"I",0
971,1996,0.3,7.0686e-06,0,0,0,0,NA,NA,NA,NA,NA,NA,0,12,433012.4,106293.2,"I",0
971,2014,3.978874,0.001243401,0,0,0,0,NA,NA,NA,NA,0.3,7.0686e-06,0,18,433012.4,106293.2,"I",0
973,1964,106,0.8824754,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,433011.5,106293.5,"F",0
973,1984,103.5,0.8413401,0,0,0,0,NA,NA,NA,NA,106,0.8824754,0.8035943,20,433011.5,106293.5,"F",0
